Año,Mes,Aeropuerto2,Nacionalidad,Región,Sexo,Visitantes ,TUA
2019,Febrero,Los Cabos,España,Europa, Mujer,43,985.27
2019,Febrero,Los Cabos,Estados Unidos,América del Norte, Hombre,59829,985.27
2019,Febrero,Los Cabos,Estados Unidos,América del Norte, Mujer,67060,985.27
2019,Febrero,Los Cabos,Estonia,Europa, Hombre,3,985.27
2019,Febrero,Los Cabos,Estonia,Europa, Mujer,6,985.27
2019,Febrero,Los Cabos,Etiopía,África, Hombre,1,985.27
2019,Febrero,Los Cabos,Etiopía,África, Mujer,3,985.27
2019,Febrero,Los Cabos,Macedonia,Europa, Hombre,1,985.27
2019,Febrero,Los Cabos,Rusia,Europa, Hombre,13,985.27
2019,Febrero,Los Cabos,Rusia,Europa, Mujer,31,985.27
2019,Febrero,Los Cabos,"Fiyi, Islas",Oceanía, Hombre,1,985.27
2019,Febrero,Los Cabos,"Fiyi, Islas",Oceanía, Mujer,2,985.27
2019,Febrero,Los Cabos,Filipinas,Asia, Hombre,53,985.27
2019,Febrero,Los Cabos,Filipinas,Asia, Mujer,89,985.27
2019,Febrero,Los Cabos,Finlandia,Europa, Hombre,4,985.27
2019,Febrero,Los Cabos,Finlandia,Europa, Mujer,9,985.27
2019,Febrero,Los Cabos,Francia,Europa, Hombre,112,985.27
2019,Febrero,Los Cabos,Francia,Europa, Mujer,96,985.27
2019,Febrero,Los Cabos,Gambia,África, Hombre,1,985.27
2019,Febrero,Los Cabos,Ghana,África, Mujer,2,985.27
2019,Febrero,Los Cabos,Grecia,Europa, Hombre,5,985.27
2019,Febrero,Los Cabos,Grecia,Europa, Mujer,8,985.27
2019,Febrero,Los Cabos,Guatemala,América Central, Hombre,4,985.27
2019,Febrero,Los Cabos,Guatemala,América Central, Mujer,8,985.27
2019,Febrero,Los Cabos,Guyana,América del Sur, Hombre,1,985.27
2019,Febrero,Los Cabos,Haití,Islas del Caribe, Hombre,2,985.27
2019,Febrero,Los Cabos,Haití,Islas del Caribe, Mujer,3,985.27
2019,Febrero,Los Cabos,Honduras,América Central, Hombre,4,985.27
2019,Febrero,Los Cabos,Honduras,América Central, Mujer,5,985.27
2019,Febrero,Los Cabos,Hungría,Europa, Hombre,1,985.27
2019,Febrero,Los Cabos,Hungría,Europa, Mujer,5,985.27
2019,Febrero,Los Cabos,India,Asia, Hombre,156,985.27
2019,Febrero,Los Cabos,India,Asia, Mujer,144,985.27
2019,Febrero,Los Cabos,Indonesia,Asia, Hombre,4,985.27
2019,Febrero,Los Cabos,Indonesia,Asia, Mujer,7,985.27
2019,Febrero,Los Cabos,Irán,Asia, Hombre,7,985.27
2019,Febrero,Los Cabos,Irán,Asia, Mujer,11,985.27
2019,Febrero,Los Cabos,Irak,Asia, Hombre,2,985.27
2019,Febrero,Los Cabos,Irlanda,Europa, Hombre,61,985.27
2019,Febrero,Los Cabos,Irlanda,Europa, Mujer,36,985.27
2019,Febrero,Los Cabos,Islandia,Europa, Hombre,6,985.27
2019,Febrero,Los Cabos,Islandia,Europa, Mujer,5,985.27
2019,Febrero,Los Cabos,Israel,Asia, Hombre,36,985.27
2019,Febrero,Los Cabos,Israel,Asia, Mujer,30,985.27
2019,Febrero,Los Cabos,Italia,Europa, Hombre,70,985.27
2019,Febrero,Los Cabos,Italia,Europa, Mujer,58,985.27
2019,Febrero,Los Cabos,Jamaica,Islas del Caribe, Hombre,4,985.27
2019,Febrero,Los Cabos,Jamaica,Islas del Caribe, Mujer,8,985.27
2019,Febrero,Los Cabos,Japón,Asia, Hombre,85,985.27
2019,Febrero,Los Cabos,Japón,Asia, Mujer,107,985.27
2019,Febrero,Los Cabos,Jordania,Asia, Hombre,1,985.27
2019,Febrero,Los Cabos,Kazajistán,Asia, Mujer,3,985.27
2019,Febrero,Los Cabos,Kenia,África, Hombre,5,985.27
2019,Febrero,Los Cabos,Kenia,África, Mujer,1,985.27
2019,Febrero,Los Cabos,Kirguistán,Asia, Hombre,1,985.27
2019,Febrero,Los Cabos,Kirguistán,Asia, Mujer,2,985.27
2019,Febrero,Los Cabos,Kuwait,Asia, Hombre,1,985.27
2019,Febrero,Los Cabos,Kuwait,Asia, Mujer,2,985.27
2019,Febrero,Los Cabos,Lesoto,África, Mujer,1,985.27
2019,Febrero,Los Cabos,Letonia,Europa, Hombre,2,985.27
2019,Febrero,Los Cabos,Letonia,Europa, Mujer,5,985.27
2019,Febrero,Los Cabos,Líbano,Asia, Hombre,5,985.27
2019,Febrero,Los Cabos,Líbano,Asia, Mujer,1,985.27
2019,Febrero,Los Cabos,Lituania,Europa, Hombre,3,985.27
2019,Febrero,Los Cabos,Lituania,Europa, Mujer,3,985.27
2019,Febrero,Los Cabos,Luxemburgo,Europa, Hombre,1,985.27
2019,Febrero,Los Cabos,Luxemburgo,Europa, Mujer,1,985.27
2019,Febrero,Los Cabos,Malasia,Asia, Hombre,3,985.27
2019,Febrero,Los Cabos,Malasia,Asia, Mujer,7,985.27
2019,Febrero,Los Cabos,Malaui,África, Hombre,1,985.27
2019,Febrero,Los Cabos,Malta,Europa, Hombre,3,985.27
2019,Febrero,Los Cabos,Malta,Europa, Mujer,4,985.27
2019,Febrero,Los Cabos,Marruecos,África, Hombre,3,985.27
2019,Febrero,Los Cabos,Marruecos,África, Mujer,1,985.27
2019,Febrero,Los Cabos,Mongolia,Asia, Mujer,2,985.27
2019,Febrero,Los Cabos,Montenegro,Europa, Mujer,6,985.27
2019,Febrero,Los Cabos,Nicaragua,América Central, Hombre,1,985.27
2019,Febrero,Los Cabos,Nicaragua,América Central, Mujer,3,985.27
2019,Febrero,Los Cabos,Nigeria,África, Hombre,3,985.27
2019,Febrero,Los Cabos,Nigeria,África, Mujer,2,985.27
2019,Febrero,Los Cabos,Noruega,Europa, Hombre,15,985.27
2019,Febrero,Los Cabos,Noruega,Europa, Mujer,20,985.27
2019,Febrero,Los Cabos,Nueva Zelandia,Oceanía, Hombre,34,985.27
2019,Febrero,Los Cabos,Nueva Zelandia,Oceanía, Mujer,24,985.27
2019,Febrero,Los Cabos,Países Bajos (Holanda),Europa, Hombre,33,985.27
2019,Febrero,Los Cabos,Países Bajos (Holanda),Europa, Mujer,31,985.27
2019,Febrero,Los Cabos,Pakistán,Asia, Hombre,8,985.27
2019,Febrero,Los Cabos,Pakistán,Asia, Mujer,4,985.27
2019,Febrero,Los Cabos,Panamá,América Central, Hombre,1,985.27
2019,Febrero,Los Cabos,Panamá,América Central, Mujer,1,985.27
2019,Febrero,Los Cabos,Paraguay,América del Sur, Mujer,2,985.27
2019,Febrero,Los Cabos,Perú,América del Sur, Hombre,9,985.27
2019,Febrero,Los Cabos,Perú,América del Sur, Mujer,8,985.27
2019,Febrero,Los Cabos,Polonia,Europa, Hombre,19,985.27
2019,Febrero,Los Cabos,Polonia,Europa, Mujer,39,985.27
2019,Febrero,Los Cabos,Portugal,Europa, Hombre,19,985.27
2019,Febrero,Los Cabos,Portugal,Europa, Mujer,14,985.27
2019,Febrero,Los Cabos,Reino Unido,Europa, Hombre,471,985.27
2019,Febrero,Los Cabos,Reino Unido,Europa, Mujer,405,985.27
2019,Febrero,Los Cabos,Siria,Asia, Mujer,1,985.27
2019,Febrero,Los Cabos,"Checa, Rep.",Europa, Hombre,6,985.27
2019,Febrero,Los Cabos,"Checa, Rep.",Europa, Mujer,10,985.27
2019,Febrero,Los Cabos,"Corea, Rep. (Sur)",Asia, Hombre,140,985.27
2019,Febrero,Los Cabos,"Corea, Rep. (Sur)",Asia, Mujer,199,985.27
2019,Febrero,Los Cabos,Moldavia,Europa, Hombre,2,985.27
2019,Febrero,Los Cabos,Moldavia,Europa, Mujer,1,985.27
2019,Febrero,Los Cabos,"Dominicana, Rep.",Islas del Caribe, Hombre,3,985.27
2019,Febrero,Los Cabos,"Dominicana, Rep.",Islas del Caribe, Mujer,4,985.27
2019,Febrero,Los Cabos,Nepal,Asia, Hombre,1,985.27
2019,Febrero,Los Cabos,Nepal,Asia, Mujer,3,985.27
2019,Febrero,Los Cabos,Rumanía,Europa, Hombre,3,985.27
2019,Febrero,Los Cabos,Rumanía,Europa, Mujer,10,985.27
2019,Febrero,Los Cabos,Ruanda,África, Hombre,1,985.27
2019,Febrero,Los Cabos,Serbia,Europa, Hombre,5,985.27
2019,Febrero,Los Cabos,Serbia,Europa, Mujer,6,985.27
2019,Febrero,Los Cabos,Singapur,Asia, Hombre,5,985.27
2019,Febrero,Los Cabos,Singapur,Asia, Mujer,7,985.27
2019,Febrero,Los Cabos,Sri Lanka,Asia, Hombre,2,985.27
2019,Febrero,Los Cabos,Sri Lanka,Asia, Mujer,1,985.27
2019,Febrero,Los Cabos,Sudáfrica,África, Hombre,15,985.27
2019,Febrero,Los Cabos,Sudáfrica,África, Mujer,19,985.27
2019,Febrero,Los Cabos,Sudán,África, Hombre,1,985.27
2019,Febrero,Los Cabos,Suecia,Europa, Hombre,28,985.27
2019,Febrero,Los Cabos,Suecia,Europa, Mujer,36,985.27
2019,Febrero,Los Cabos,Suiza,Europa, Hombre,26,985.27
2019,Febrero,Los Cabos,Suiza,Europa, Mujer,32,985.27
2019,Febrero,Los Cabos,Tailandia,Asia, Hombre,2,985.27
2019,Febrero,Los Cabos,Tailandia,Asia, Mujer,15,985.27
2019,Febrero,Los Cabos,Taiwán,Asia, Hombre,5,985.27
2019,Febrero,Los Cabos,Taiwán,Asia, Mujer,14,985.27
2019,Febrero,Los Cabos,Tonga,Oceanía, Hombre,1,985.27
2019,Febrero,Los Cabos,Trinidad y Tobago,Islas del Caribe, Hombre,2,985.27
2019,Febrero,Los Cabos,Trinidad y Tobago,Islas del Caribe, Mujer,1,985.27
2019,Febrero,Los Cabos,Túnez,África, Hombre,1,985.27
2019,Febrero,Los Cabos,Túnez,África, Mujer,6,985.27
2019,Febrero,Los Cabos,Turquía,Asia, Hombre,3,985.27
2019,Febrero,Los Cabos,Turquía,Asia, Mujer,6,985.27
2019,Febrero,Los Cabos,Ucrania,Europa, Hombre,6,985.27
2019,Febrero,Los Cabos,Ucrania,Europa, Mujer,18,985.27
2019,Febrero,Los Cabos,Uruguay,América del Sur, Hombre,2,985.27
2019,Febrero,Los Cabos,Uruguay,América del Sur, Mujer,4,985.27
2019,Febrero,Los Cabos,Uzbekistán,Asia, Mujer,1,985.27
2019,Febrero,Los Cabos,Venezuela,América del Sur, Hombre,3,985.27
2019,Febrero,Los Cabos,Venezuela,América del Sur, Mujer,10,985.27
2019,Febrero,Los Cabos,Vietnam,Asia, Hombre,2,985.27
2019,Febrero,Los Cabos,Vietnam,Asia, Mujer,5,985.27
2019,Febrero,Los Cabos,Yemen,Asia, Hombre,1,985.27
2019,Febrero,Los Cabos,Zambia,África, Mujer,1,985.27
2019,Febrero,Los Cabos,Hong Kong (China),Asia, Hombre,3,985.27
2019,Febrero,Los Cabos,Hong Kong (China),Asia, Mujer,4,985.27
2019,Febrero,Los Cabos,San Cristóbal y Nieves,Islas del Caribe, Hombre,1,985.27
2019,Febrero,Los Cabos,Santa Lucía,Islas del Caribe, Mujer,1,985.27
2019,Febrero,Los Cabos,"Turcos y Caicos, Islas (R. Unido)",Islas del Caribe, Hombre,1,985.27
2019,Febrero,Los Cabos,"Turcos y Caicos, Islas (R. Unido)",Islas del Caribe, Mujer,1,985.27
2019,Febrero,Los Mochis,Estados Unidos,América del Norte, Hombre,18,443.37
2019,Febrero,Los Mochis,Estados Unidos,América del Norte, Mujer,1,443.37
2019,Febrero,Manzanillo,Alemania,Europa, Hombre,4,837.48
2019,Febrero,Manzanillo,Alemania,Europa, Mujer,3,837.48
2019,Febrero,Manzanillo,Argentina,América del Sur, Mujer,1,837.48
2019,Febrero,Manzanillo,Australia,Oceanía, Hombre,2,837.48
2019,Febrero,Manzanillo,Australia,Oceanía, Mujer,2,837.48
2019,Febrero,Manzanillo,Bulgaria,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Canadá,América del Norte, Hombre,898,837.48
2019,Febrero,Manzanillo,Canadá,América del Norte, Mujer,1055,837.48
2019,Febrero,Manzanillo,China,Asia, Hombre,3,837.48
2019,Febrero,Manzanillo,China,Asia, Mujer,2,837.48
2019,Febrero,Manzanillo,Costa Rica,América Central, Mujer,1,837.48
2019,Febrero,Manzanillo,Dinamarca,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,El Salvador,América Central, Hombre,1,837.48
2019,Febrero,Manzanillo,Eslovaquia,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,España,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Estados Unidos,América del Norte, Hombre,1337,837.48
2019,Febrero,Manzanillo,Estados Unidos,América del Norte, Mujer,1472,837.48
2019,Febrero,Manzanillo,Rusia,Europa, Hombre,1,837.48
2019,Febrero,Manzanillo,Filipinas,Asia, Hombre,3,837.48
2019,Febrero,Manzanillo,Francia,Europa, Hombre,1,837.48
2019,Febrero,Manzanillo,Guatemala,América Central, Hombre,1,837.48
2019,Febrero,Manzanillo,Guatemala,América Central, Mujer,1,837.48
2019,Febrero,Manzanillo,Honduras,América Central, Hombre,1,837.48
2019,Febrero,Manzanillo,India,Asia, Hombre,1,837.48
2019,Febrero,Manzanillo,India,Asia, Mujer,1,837.48
2019,Febrero,Manzanillo,Irlanda,Europa, Hombre,1,837.48
2019,Febrero,Manzanillo,Irlanda,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Italia,Europa, Hombre,3,837.48
2019,Febrero,Manzanillo,Italia,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Japón,Asia, Mujer,1,837.48
2019,Febrero,Manzanillo,Nueva Zelandia,Oceanía, Hombre,1,837.48
2019,Febrero,Manzanillo,Países Bajos (Holanda),Europa, Hombre,3,837.48
2019,Febrero,Manzanillo,Países Bajos (Holanda),Europa, Mujer,3,837.48
2019,Febrero,Manzanillo,Polonia,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Portugal,Europa, Hombre,1,837.48
2019,Febrero,Manzanillo,Portugal,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Reino Unido,Europa, Hombre,8,837.48
2019,Febrero,Manzanillo,Reino Unido,Europa, Mujer,9,837.48
2019,Febrero,Manzanillo,"Checa, Rep.",Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,"Dominicana, Rep.",Islas del Caribe, Mujer,1,837.48
2019,Febrero,Manzanillo,Rumanía,Europa, Hombre,1,837.48
2019,Febrero,Manzanillo,Rumanía,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Serbia,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Suiza,Europa, Mujer,1,837.48
2019,Febrero,Manzanillo,Taiwán,Asia, Hombre,1,837.48
2019,Febrero,Mazatlán,Albania,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Alemania,Europa, Hombre,12,1170
2019,Febrero,Mazatlán,Alemania,Europa, Mujer,15,1170
2019,Febrero,Mazatlán,Argentina,América del Sur, Hombre,1,1170
2019,Febrero,Mazatlán,Argentina,América del Sur, Mujer,1,1170
2019,Febrero,Mazatlán,Australia,Oceanía, Hombre,7,1170
2019,Febrero,Mazatlán,Australia,Oceanía, Mujer,3,1170
2019,Febrero,Mazatlán,Austria,Europa, Hombre,2,1170
2019,Febrero,Mazatlán,Austria,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,Bielorrusia,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,Bélgica,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Bolivia,América del Sur, Hombre,1,1170
2019,Febrero,Mazatlán,Bosnia - Herzegovina,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Bosnia - Herzegovina,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,Brasil,América del Sur, Hombre,4,1170
2019,Febrero,Mazatlán,Brasil,América del Sur, Mujer,2,1170
2019,Febrero,Mazatlán,Canadá,América del Norte, Hombre,4516,1170
2019,Febrero,Mazatlán,Canadá,América del Norte, Mujer,5283,1170
2019,Febrero,Mazatlán,Chile,América del Sur, Hombre,2,1170
2019,Febrero,Mazatlán,China,Asia, Hombre,7,1170
2019,Febrero,Mazatlán,China,Asia, Mujer,14,1170
2019,Febrero,Mazatlán,Colombia,América del Sur, Hombre,2,1170
2019,Febrero,Mazatlán,Costa de Marfil,África, Mujer,1,1170
2019,Febrero,Mazatlán,Costa Rica,América Central, Hombre,1,1170
2019,Febrero,Mazatlán,Dinamarca,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Dinamarca,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,El Salvador,América Central, Hombre,4,1170
2019,Febrero,Mazatlán,El Salvador,América Central, Mujer,2,1170
2019,Febrero,Mazatlán,Emiratos Árabes Unidos,Asia, Mujer,3,1170
2019,Febrero,Mazatlán,Eslovaquia,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,España,Europa, Hombre,2,1170
2019,Febrero,Mazatlán,España,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,Estados Unidos,América del Norte, Hombre,5286,1170
2019,Febrero,Mazatlán,Estados Unidos,América del Norte, Mujer,5361,1170
2019,Febrero,Mazatlán,Rusia,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,"Fiyi, Islas",Oceanía, Mujer,3,1170
2019,Febrero,Mazatlán,Filipinas,Asia, Hombre,2,1170
2019,Febrero,Mazatlán,Filipinas,Asia, Mujer,2,1170
2019,Febrero,Mazatlán,Finlandia,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Finlandia,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,Francia,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Francia,Europa, Mujer,2,1170
2019,Febrero,Mazatlán,Granada,Islas del Caribe, Mujer,1,1170
2019,Febrero,Mazatlán,Guatemala,América Central, Mujer,1,1170
2019,Febrero,Mazatlán,Honduras,América Central, Mujer,1,1170
2019,Febrero,Mazatlán,Hungría,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Hungría,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,India,Asia, Hombre,7,1170
2019,Febrero,Mazatlán,India,Asia, Mujer,7,1170
2019,Febrero,Mazatlán,Indonesia,Asia, Hombre,2,1170
2019,Febrero,Mazatlán,Irán,Asia, Hombre,4,1170
2019,Febrero,Mazatlán,Irán,Asia, Mujer,6,1170
2019,Febrero,Mazatlán,Irak,Asia, Mujer,1,1170
2019,Febrero,Mazatlán,Irlanda,Europa, Hombre,4,1170
2019,Febrero,Mazatlán,Irlanda,Europa, Mujer,6,1170
2019,Febrero,Mazatlán,Italia,Europa, Hombre,4,1170
2019,Febrero,Mazatlán,Italia,Europa, Mujer,2,1170
2019,Febrero,Mazatlán,Jamaica,Islas del Caribe, Mujer,3,1170
2019,Febrero,Mazatlán,Japón,Asia, Hombre,7,1170
2019,Febrero,Mazatlán,Japón,Asia, Mujer,9,1170
2019,Febrero,Mazatlán,Letonia,Europa, Hombre,3,1170
2019,Febrero,Mazatlán,Letonia,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,Lituania,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Marruecos,África, Mujer,1,1170
2019,Febrero,Mazatlán,Nigeria,África, Hombre,1,1170
2019,Febrero,Mazatlán,Noruega,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,Nueva Zelandia,Oceanía, Hombre,5,1170
2019,Febrero,Mazatlán,Nueva Zelandia,Oceanía, Mujer,1,1170
2019,Febrero,Mazatlán,Países Bajos (Holanda),Europa, Hombre,4,1170
2019,Febrero,Mazatlán,Países Bajos (Holanda),Europa, Mujer,8,1170
2019,Febrero,Mazatlán,Perú,América del Sur, Hombre,1,1170
2019,Febrero,Mazatlán,Polonia,Europa, Hombre,4,1170
2019,Febrero,Mazatlán,Polonia,Europa, Mujer,4,1170
2019,Febrero,Mazatlán,Portugal,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Reino Unido,Europa, Hombre,32,1170
2019,Febrero,Mazatlán,Reino Unido,Europa, Mujer,16,1170
2019,Febrero,Mazatlán,"Corea, Rep. (Sur)",Asia, Hombre,6,1170
2019,Febrero,Mazatlán,"Corea, Rep. (Sur)",Asia, Mujer,7,1170
2019,Febrero,Mazatlán,Moldavia,Europa, Mujer,1,1170
2019,Febrero,Mazatlán,"Dominicana, Rep.",Islas del Caribe, Hombre,2,1170
2019,Febrero,Mazatlán,Nepal,Asia, Hombre,2,1170
2019,Febrero,Mazatlán,Nepal,Asia, Mujer,1,1170
2019,Febrero,Mazatlán,Rumanía,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Rumanía,Europa, Mujer,3,1170
2019,Febrero,Mazatlán,Serbia,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Sri Lanka,Asia, Hombre,1,1170
2019,Febrero,Mazatlán,Sudáfrica,África, Hombre,3,1170
2019,Febrero,Mazatlán,Sudáfrica,África, Mujer,2,1170
2019,Febrero,Mazatlán,Suecia,Europa, Hombre,1,1170
2019,Febrero,Mazatlán,Suiza,Europa, Mujer,3,1170
2019,Febrero,Mazatlán,Tailandia,Asia, Mujer,2,1170
2019,Febrero,Mazatlán,Trinidad y Tobago,Islas del Caribe, Mujer,2,1170
2019,Febrero,Mazatlán,Túnez,África, Hombre,1,1170
2019,Febrero,Mazatlán,Ucrania,Europa, Mujer,4,1170
2019,Febrero,Mazatlán,Venezuela,América del Sur, Hombre,7,1170
2019,Febrero,Mazatlán,Vietnam,Asia, Hombre,1,1170
2019,Febrero,Mazatlán,Zimbabue,África, Hombre,1,1170
2019,Febrero,Mérida,Alemania,Europa, Hombre,22,687.99
2019,Febrero,Mérida,Alemania,Europa, Mujer,9,687.99
2019,Febrero,Mérida,Arabia Saudita,Asia, Hombre,1,687.99
2019,Febrero,Mérida,Arabia Saudita,Asia, Mujer,1,687.99
2019,Febrero,Mérida,Argentina,América del Sur, Hombre,8,687.99
2019,Febrero,Mérida,Argentina,América del Sur, Mujer,3,687.99
2019,Febrero,Mérida,Australia,Oceanía, Hombre,11,687.99
2019,Febrero,Mérida,Australia,Oceanía, Mujer,11,687.99
2019,Febrero,Mérida,Austria,Europa, Hombre,3,687.99
2019,Febrero,Mérida,Austria,Europa, Mujer,1,687.99
2019,Febrero,Mérida,Barbados,Islas del Caribe, Hombre,1,687.99
2019,Febrero,Mérida,Barbados,Islas del Caribe, Mujer,1,687.99
2019,Febrero,Mérida,Bélgica,Europa, Hombre,4,687.99
2019,Febrero,Mérida,Bélgica,Europa, Mujer,6,687.99
2019,Febrero,Mérida,Belice,América Central, Hombre,1,687.99
2019,Febrero,Mérida,Bolivia,América del Sur, Hombre,1,687.99
2019,Febrero,Mérida,Brasil,América del Sur, Hombre,10,687.99
2019,Febrero,Mérida,Brasil,América del Sur, Mujer,12,687.99
2019,Febrero,Mérida,Canadá,América del Norte, Hombre,527,687.99
2019,Febrero,Mérida,Canadá,América del Norte, Mujer,683,687.99
2019,Febrero,Mérida,Chile,América del Sur, Hombre,1,687.99
2019,Febrero,Mérida,China,Asia, Hombre,9,687.99
2019,Febrero,Mérida,China,Asia, Mujer,2,687.99
2019,Febrero,Mérida,Colombia,América del Sur, Hombre,4,687.99
2019,Febrero,Mérida,Colombia,América del Sur, Mujer,6,687.99
2019,Febrero,Mérida,Costa Rica,América Central, Hombre,5,687.99
2019,Febrero,Mérida,Costa Rica,América Central, Mujer,4,687.99
2019,Febrero,Mérida,Cuba,Islas del Caribe, Hombre,387,687.99
2019,Febrero,Mérida,Cuba,Islas del Caribe, Mujer,390,687.99
2019,Febrero,Mérida,Dinamarca,Europa, Mujer,2,687.99
2019,Febrero,Mérida,Ecuador,América del Sur, Hombre,1,687.99
2019,Febrero,Mérida,El Salvador,América Central, Hombre,1,687.99
2019,Febrero,Mérida,Eslovaquia,Europa, Mujer,1,687.99
2019,Febrero,Mérida,España,Europa, Hombre,55,687.99
2019,Febrero,Mérida,España,Europa, Mujer,37,687.99
2019,Febrero,Mérida,Estados Unidos,América del Norte, Hombre,1686,687.99
2019,Febrero,Mérida,Estados Unidos,América del Norte, Mujer,1509,687.99
2019,Febrero,Mérida,Rusia,Europa, Hombre,2,687.99
2019,Febrero,Mérida,Rusia,Europa, Mujer,2,687.99
2019,Febrero,Mérida,Filipinas,Asia, Hombre,6,687.99
2019,Febrero,Mérida,Filipinas,Asia, Mujer,1,687.99
2019,Febrero,Mérida,Finlandia,Europa, Hombre,1,687.99
2019,Febrero,Mérida,Finlandia,Europa, Mujer,1,687.99
2019,Febrero,Mérida,Francia,Europa, Hombre,12,687.99
2019,Febrero,Mérida,Francia,Europa, Mujer,8,687.99
2019,Febrero,Mérida,Granada,Islas del Caribe, Mujer,1,687.99
2019,Febrero,Mérida,Grecia,Europa, Hombre,2,687.99
2019,Febrero,Mérida,Guatemala,América Central, Hombre,1,687.99
2019,Febrero,Mérida,Honduras,América Central, Mujer,2,687.99
2019,Febrero,Mérida,India,Asia, Hombre,6,687.99
2019,Febrero,Mérida,India,Asia, Mujer,6,687.99
2019,Febrero,Mérida,Irlanda,Europa, Hombre,1,687.99
2019,Febrero,Mérida,Islandia,Europa, Hombre,1,687.99
2019,Febrero,Mérida,Islandia,Europa, Mujer,1,687.99
2019,Febrero,Mérida,Italia,Europa, Hombre,11,687.99
2019,Febrero,Mérida,Italia,Europa, Mujer,9,687.99
2019,Febrero,Mérida,Jamaica,Islas del Caribe, Hombre,1,687.99
2019,Febrero,Mérida,Japón,Asia, Hombre,4,687.99
2019,Febrero,Mérida,Japón,Asia, Mujer,3,687.99
2019,Febrero,Mérida,Jordania,Asia, Hombre,1,687.99
2019,Febrero,Mérida,Kazajistán,Asia, Mujer,1,687.99
2019,Febrero,Mérida,Kenia,África, Mujer,1,687.99
2019,Febrero,Mérida,Nicaragua,América Central, Hombre,6,687.99
2019,Febrero,Mérida,Nicaragua,América Central, Mujer,3,687.99
2019,Febrero,Mérida,Noruega,Europa, Hombre,3,687.99
2019,Febrero,Mérida,Noruega,Europa, Mujer,2,687.99
2019,Febrero,Mérida,Nueva Zelandia,Oceanía, Hombre,1,687.99
